timestamp,location,number_of_users,bandwidth_usage
2024-03-19 23:14:00,Hostel Area,28.0,45.02
2024-03-19 23:37:00,Admin Zone,4.0,4.43
2024-03-20 00:28:00,Academic Zone,9.0,16.09
2024-03-20 00:10:00,Library,5.0,7.74
2024-03-20 00:33:00,Cafeteria,4.0,7.57
2024-03-20 00:15:00,Sports Complex,2.0,2.66
2024-03-20 00:15:00,Hostel Area,6.0,5.09
2024-03-20 00:36:00,Admin Zone,2.0,3.37
2024-03-20 01:50:00,Academic Zone,3.0,4.55
2024-03-20 01:06:00,Library,,
2024-03-20 01:09:00,Cafeteria,2.0,2.27
2024-03-20 01:07:00,Sports Complex,1.0,1.66
2024-03-20 01:41:00,Hostel Area,2.0,2.96
2024-03-20 01:42:00,Admin Zone,0.0,0.0
2024-03-20 02:35:00,Academic Zone,5.0,9.02
2024-03-20 02:31:00,Library,4.0,6.07
2024-03-20 02:01:00,Cafeteria,1.0,1.68
2024-03-20 02:25:00,Sports Complex,0.0,0.0
2024-03-20 02:58:00,Hostel Area,1.0,1.6
2024-03-20 02:52:00,Admin Zone,1.0,1.15
2024-03-20 03:10:00,Academic Zone,5.0,7.87
2024-03-20 03:56:00,Library,3.0,3.4
2024-03-20 03:36:00,Cafeteria,2.0,2.31
2024-03-20 03:13:00,Sports Complex,0.0,0.0
2024-03-20 03:11:00,Hostel Area,3.0,4.46
2024-03-20 03:33:00,Admin Zone,0.0,0.0
2024-03-20 04:55:00,Academic Zone,7.0,10.12
2024-03-20 04:32:00,Library,6.0,8.27
2024-03-20 04:59:00,Cafeteria,4.0,8.8
2024-03-20 04:03:00,Sports Complex,1.0,1.16
2024-03-20 04:45:00,Hostel Area,5.0,9.55
2024-03-20 04:36:00,Admin Zone,4.0,6.5
2024-03-20 05:35:00,Academic Zone,15.0,29.27
2024-03-20 05:59:00,Library,16.0,24.41
2024-03-20 05:13:00,Cafeteria,6.0,11.1
2024-03-20 05:10:00,Sports Complex,4.0,6.68
2024-03-20 05:09:00,Hostel Area,13.0,20.28
2024-03-20 05:07:00,Admin Zone,7.0,8.92
2024-03-20 06:02:00,Academic Zone,51.0,91.0
2024-03-20 06:52:00,Library,48.0,62.57
2024-03-20 06:07:00,Cafeteria,27.0,46.07
2024-03-20 06:00:00,Sports Complex,15.0,29.68
2024-03-20 06:11:00,Hostel Area,38.0,53.02
2024-03-20 06:14:00,Admin Zone,24.0,33.95
2024-03-20 07:11:00,Academic Zone,158.0,234.36
2024-03-20 07:56:00,Library,75.0,88.49
2024-03-20 07:00:00,Cafeteria,77.0,105.08
2024-03-20 07:01:00,Sports Complex,59.0,74.57
2024-03-20 07:04:00,Hostel Area,69.0,104.32
2024-03-20 07:44:00,Admin Zone,54.0,95.31
2024-03-20 08:33:00,Academic Zone,136.0,265.51
2024-03-20 08:24:00,Library,157.0,286.8
2024-03-20 08:29:00,Cafeteria,189.0,325.84
2024-03-20 08:27:00,Sports Complex,60.0,86.53
2024-03-20 08:24:00,Hostel Area,201.0,303.5
2024-03-20 08:07:00,Admin Zone,76.0,116.28
2024-03-20 09:02:00,Academic Zone,338.0,568.04
2024-03-20 09:58:00,Library,233.0,214.3
2024-03-20 09:01:00,Cafeteria,557.0768381409385,148.25
2024-03-20 09:32:00,Sports Complex,,
2024-03-20 09:53:00,Hostel Area,223.0,332.88
2024-03-20 09:40:00,Admin Zone,107.0,161.14
2024-03-20 10:38:00,Academic Zone,322.0,368.16
2024-03-20 10:42:00,Library,,
2024-03-20 10:55:00,Cafeteria,86.0,126.95
2024-03-20 10:35:00,Sports Complex,91.0,108.03
2024-03-20 10:58:00,Hostel Area,327.0,574.26
2024-03-20 10:51:00,Admin Zone,152.0,230.75
2024-03-20 11:43:00,Academic Zone,400.0,552.91
2024-03-20 11:30:00,Library,284.0,391.61
2024-03-20 11:45:00,Cafeteria,181.0,287.0
2024-03-20 11:24:00,Sports Complex,,
2024-03-20 11:07:00,Hostel Area,260.0,374.21
2024-03-20 11:00:00,Admin Zone,121.0,115.39
2024-03-20 12:35:00,Academic Zone,243.0,427.62
2024-03-20 12:05:00,Library,267.0,398.74
2024-03-20 12:52:00,Cafeteria,130.0,200.91
2024-03-20 12:18:00,Sports Complex,43.0,66.3
2024-03-20 12:12:00,Hostel Area,141.0,207.66
2024-03-20 12:23:00,Admin Zone,109.0,152.07
2024-03-20 13:24:00,Academic Zone,386.0,505.81
2024-03-20 13:50:00,Library,225.0,379.64
2024-03-20 13:05:00,Cafeteria,155.0,295.12
2024-03-20 13:18:00,Sports Complex,96.0,159.88
2024-03-20 13:03:00,Hostel Area,256.0,378.5
2024-03-20 13:58:00,Admin Zone,83.0,140.12
2024-03-20 14:46:00,Academic Zone,442.0,627.79
2024-03-20 14:15:00,Library,335.0,385.11
2024-03-20 14:57:00,Cafeteria,183.0,258.81
2024-03-20 14:35:00,Sports Complex,69.0,111.74
2024-03-20 14:18:00,Hostel Area,188.0,303.23
2024-03-20 14:59:00,Admin Zone,101.0,100.78
2024-03-20 15:20:00,Academic Zone,270.0,488.85
2024-03-20 15:41:00,Library,239.0,361.06
2024-03-20 15:15:00,Cafeteria,161.0,246.41
2024-03-20 15:41:00,Sports Complex,123.0,182.97
2024-03-20 15:05:00,Hostel Area,125.0,173.55
2024-03-20 15:37:00,Admin Zone,113.0,126.76
2024-03-20 16:32:00,Academic Zone,239.0,342.35
2024-03-20 16:48:00,Library,268.0,347.52
2024-03-20 16:03:00,Cafeteria,148.0,215.52
2024-03-20 16:50:00,Sports Complex,84.0,161.17
2024-03-20 16:30:00,Hostel Area,174.0,258.0
2024-03-20 16:17:00,Admin Zone,110.0,116.71
2024-03-20 17:26:00,Academic Zone,237.0,266.88
2024-03-20 17:50:00,Library,209.0,319.67
2024-03-20 17:48:00,Cafeteria,113.0,156.96
2024-03-20 17:49:00,Sports Complex,74.0,71.32
2024-03-20 17:54:00,Hostel Area,204.0,297.29
2024-03-20 17:35:00,Admin Zone,60.0,42.68
2024-03-20 18:41:00,Academic Zone,263.0,412.66
2024-03-20 18:08:00,Library,227.0,241.73
2024-03-20 18:12:00,Cafeteria,102.0,194.5
2024-03-20 18:20:00,Sports Complex,53.0,81.27
2024-03-20 18:19:00,Hostel Area,161.0,215.61
2024-03-20 18:26:00,Admin Zone,91.0,121.77
2024-03-20 19:55:00,Academic Zone,297.0,534.48
2024-03-20 19:37:00,Library,242.0,274.53
2024-03-20 19:20:00,Cafeteria,165.0,195.09
2024-03-20 19:53:00,Sports Complex,75.0,145.24
2024-03-20 19:43:00,Hostel Area,208.0,232.29
2024-03-20 19:50:00,Admin Zone,117.0,177.74
2024-03-20 20:06:00,Academic Zone,301.0,407.39
2024-03-20 20:02:00,Library,178.0,244.81
2024-03-20 20:00:00,Cafeteria,132.0,193.17
2024-03-20 20:12:00,Sports Complex,97.0,196.47
2024-03-20 20:46:00,Hostel Area,233.0,159.74
2024-03-20 20:49:00,Admin Zone,116.0,226.75
2024-03-20 21:01:00,Academic Zone,204.0,401.2
2024-03-20 21:29:00,Library,128.0,158.3
2024-03-20 21:53:00,Cafeteria,101.0,147.07
2024-03-20 21:48:00,Sports Complex,70.0,105.04
2024-03-20 21:25:00,Hostel Area,132.0,296.06
2024-03-20 21:58:00,Admin Zone,63.0,118.86
2024-03-20 22:11:00,Academic Zone,113.0,157.07
2024-03-20 22:00:00,Library,86.0,107.91
2024-03-20 22:23:00,Cafeteria,52.0,77.94
2024-03-20 22:52:00,Sports Complex,32.0,46.88
2024-03-20 22:52:00,Hostel Area,89.0,109.94
2024-03-20 22:17:00,Admin Zone,31.0,48.72
2024-03-20 23:21:00,Academic Zone,27.0,45.95
2024-03-20 23:47:00,Library,32.0,43.01
2024-03-20 23:37:00,Cafeteria,16.0,27.14
2024-03-20 23:24:00,Sports Complex,10.0,25.43
2024-03-20 23:28:00,Hostel Area,15.0,29.22
2024-03-20 23:53:00,Admin Zone,10.0,13.2
2024-03-21 00:04:00,Academic Zone,8.0,12.15
2024-03-21 00:21:00,Library,7.0,7.41
2024-03-21 00:01:00,Cafeteria,1.0,2.08
2024-03-21 00:57:00,Sports Complex,1.0,1.8
2024-03-21 00:44:00,Hostel Area,6.0,11.04
2024-03-21 00:02:00,Admin Zone,3.0,5.17
2024-03-21 01:27:00,Academic Zone,3.0,2.78
2024-03-21 01:27:00,Library,2.0,2.67
2024-03-21 01:57:00,Cafeteria,1.0,1.51
2024-03-21 01:42:00,Sports Complex,0.0,0.0
2024-03-21 01:24:00,Hostel Area,1.0,1.35
2024-03-21 01:27:00,Admin Zone,0.0,0.0
2024-03-21 02:17:00,Academic Zone,3.0,3.56
2024-03-21 02:05:00,Library,2.0,2.15
2024-03-21 02:04:00,Cafeteria,1.0,1.46
2024-03-21 02:00:00,Sports Complex,1.0,1.03
2024-03-21 02:57:00,Hostel Area,2.0,2.03
2024-03-21 02:41:00,Admin Zone,1.0,1.04
2024-03-21 03:25:00,Academic Zone,2.0,3.19
2024-03-21 03:58:00,Library,3.0,5.17
2024-03-21 03:23:00,Cafeteria,1.0,1.8
2024-03-21 03:19:00,Sports Complex,1.0,1.57
2024-03-21 03:55:00,Hostel Area,1.0,0.92
2024-03-21 03:05:00,Admin Zone,1.0,1.33
2024-03-21 04:45:00,Academic Zone,6.0,8.7
2024-03-21 04:05:00,Library,5.0,7.26
2024-03-21 04:45:00,Cafeteria,3.0,6.28
2024-03-21 04:53:00,Sports Complex,1.0,1.42
2024-03-21 04:57:00,Hostel Area,2.0,2.31
2024-03-21 04:14:00,Admin Zone,2.0,2.68
2024-03-21 05:18:00,Academic Zone,19.0,26.1
2024-03-21 05:00:00,Library,14.0,21.9
2024-03-21 05:51:00,Cafeteria,10.0,7.85
2024-03-21 05:28:00,Sports Complex,7.0,11.05
2024-03-21 05:34:00,Hostel Area,7.0,12.39
2024-03-21 05:20:00,Admin Zone,8.0,7.23
2024-03-21 06:06:00,Academic Zone,58.0,91.59
2024-03-21 06:25:00,Library,59.0,97.2
2024-03-21 06:39:00,Cafeteria,27.0,31.73
2024-03-21 06:52:00,Sports Complex,12.0,14.66
2024-03-21 06:59:00,Hostel Area,44.0,78.16
2024-03-21 06:58:00,Admin Zone,20.0,36.58
2024-03-21 07:37:00,Academic Zone,158.0,356.83
2024-03-21 07:17:00,Library,72.0,103.28
2024-03-21 07:49:00,Cafeteria,76.0,156.13
2024-03-21 07:39:00,Sports Complex,29.0,35.1
2024-03-21 07:30:00,Hostel Area,95.0,107.64
2024-03-21 07:02:00,Admin Zone,49.0,49.46
2024-03-21 08:33:00,Academic Zone,338.0,677.27
2024-03-21 08:39:00,Library,287.0,443.7
2024-03-21 08:00:00,Cafeteria,140.0,209.49
2024-03-21 08:23:00,Sports Complex,91.0,170.94
2024-03-21 08:49:00,Hostel Area,199.0,312.98
2024-03-21 08:35:00,Admin Zone,110.0,164.65
2024-03-21 09:48:00,Academic Zone,276.0,365.02
2024-03-21 09:12:00,Library,309.0,382.82
2024-03-21 09:27:00,Cafeteria,153.0,257.87
2024-03-21 09:26:00,Sports Complex,122.0,193.82
2024-03-21 09:35:00,Hostel Area,218.0,304.92
2024-03-21 09:12:00,Admin Zone,153.0,188.11
2024-03-21 10:18:00,Academic Zone,282.0,465.91
2024-03-21 10:35:00,Library,305.0,577.11
2024-03-21 10:09:00,Cafeteria,156.0,284.3
2024-03-21 10:24:00,Sports Complex,100.0,173.46
2024-03-21 10:34:00,Hostel Area,190.0,193.51
2024-03-21 10:46:00,Admin Zone,151.0,214.03
2024-03-21 11:36:00,Academic Zone,368.0,444.3
2024-03-21 11:36:00,Library,298.0,560.89
2024-03-21 11:39:00,Cafeteria,217.0,281.58
2024-03-21 11:25:00,Sports Complex,76.0,113.93
2024-03-21 11:10:00,Hostel Area,267.0,265.28
2024-03-21 11:24:00,Admin Zone,142.0,298.64
2024-03-21 12:38:00,Academic Zone,331.0,342.04
2024-03-21 12:29:00,Library,178.0,230.16
2024-03-21 12:50:00,Cafeteria,142.0,227.87
2024-03-21 12:00:00,Sports Complex,96.0,135.4
2024-03-21 12:33:00,Hostel Area,198.0,232.76
2024-03-21 12:14:00,Admin Zone,90.0,158.89
2024-03-21 13:34:00,Academic Zone,366.0,612.35
2024-03-21 13:27:00,Library,209.0,311.12
2024-03-21 13:35:00,Cafeteria,170.0,271.47
2024-03-21 13:35:00,Sports Complex,115.0,174.06
2024-03-21 13:33:00,Hostel Area,284.0,258.56
2024-03-21 13:57:00,Admin Zone,112.0,202.69
2024-03-21 14:40:00,Academic Zone,303.0,530.29
2024-03-21 14:36:00,Library,285.0,589.8
2024-03-21 14:07:00,Cafeteria,172.0,250.82
2024-03-21 14:30:00,Sports Complex,138.0,192.04
2024-03-21 14:33:00,Hostel Area,277.0,441.06
2024-03-21 14:43:00,Admin Zone,154.0,214.87
2024-03-21 15:42:00,Academic Zone,308.0,428.04
2024-03-21 15:41:00,Library,149.0,211.65
2024-03-21 15:31:00,Cafeteria,257.0,329.04
2024-03-21 15:50:00,Sports Complex,92.0,170.88
2024-03-21 15:39:00,Hostel Area,223.0,329.31
2024-03-21 15:04:00,Admin Zone,91.0,175.88
2024-03-21 16:23:00,Academic Zone,306.0,589.22
2024-03-21 16:01:00,Library,250.0,267.94
2024-03-21 16:23:00,Cafeteria,116.0,184.82
2024-03-21 16:51:00,Sports Complex,58.0,76.04
2024-03-21 16:37:00,Hostel Area,182.0,305.72
2024-03-21 16:27:00,Admin Zone,121.0,155.32
2024-03-21 17:11:00,Academic Zone,187.0,398.21
2024-03-21 17:23:00,Library,172.0,159.95
2024-03-21 17:29:00,Cafeteria,124.0,146.01
2024-03-21 17:54:00,Sports Complex,60.0,64.48
2024-03-21 17:04:00,Hostel Area,180.0,292.04
2024-03-21 17:36:00,Admin Zone,60.0,93.57
2024-03-21 18:29:00,Academic Zone,309.0,443.88
2024-03-21 18:57:00,Library,284.0,514.74
2024-03-21 18:24:00,Cafeteria,122.0,174.7
2024-03-21 18:01:00,Sports Complex,58.0,57.48
2024-03-21 18:44:00,Hostel Area,144.0,185.64
2024-03-21 18:38:00,Admin Zone,122.0,132.68
2024-03-21 19:15:00,Academic Zone,342.0,535.01
2024-03-21 19:08:00,Library,226.0,408.12
2024-03-21 19:01:00,Cafeteria,157.0,207.59
2024-03-21 19:05:00,Sports Complex,127.0,158.42
2024-03-21 19:08:00,Hostel Area,,
2024-03-21 19:27:00,Admin Zone,90.0,126.08
2024-03-21 20:56:00,Academic Zone,463.0,493.96
2024-03-21 20:44:00,Library,212.0,396.17
2024-03-21 20:48:00,Cafeteria,127.0,167.57
2024-03-21 20:22:00,Sports Complex,92.0,131.79
2024-03-21 20:29:00,Hostel Area,222.0,315.5
2024-03-21 20:54:00,Admin Zone,112.0,163.61
2024-03-21 21:40:00,Academic Zone,175.0,165.37
2024-03-21 21:33:00,Library,228.0,285.33
2024-03-21 21:36:00,Cafeteria,88.0,137.24
2024-03-21 21:35:00,Sports Complex,47.0,83.41
2024-03-21 21:53:00,Hostel Area,141.0,200.03
2024-03-21 21:55:00,Admin Zone,67.0,76.37
2024-03-21 22:11:00,Academic Zone,111.0,171.04
2024-03-21 22:24:00,Library,71.0,117.66
2024-03-21 22:00:00,Cafeteria,68.0,102.3
2024-03-21 22:19:00,Sports Complex,28.0,33.93
2024-03-21 22:05:00,Hostel Area,,
2024-03-21 22:35:00,Admin Zone,29.0,47.43
2024-03-21 23:54:00,Academic Zone,34.0,51.78
2024-03-21 23:00:00,Library,24.0,42.63
2024-03-21 23:48:00,Cafeteria,10.0,9.89
2024-03-21 23:57:00,Sports Complex,9.0,16.91
2024-03-21 23:36:00,Hostel Area,21.0,32.3
2024-03-21 23:23:00,Admin Zone,9.0,7.71
2024-03-22 00:59:00,Academic Zone,6.0,10.16
2024-03-22 00:08:00,Library,4.0,4.98
2024-03-22 00:04:00,Cafeteria,2.0,2.46
2024-03-22 00:50:00,Sports Complex,2.0,2.64
2024-03-22 00:29:00,Hostel Area,5.0,6.63
2024-03-22 00:23:00,Admin Zone,3.0,4.81
2024-03-22 01:21:00,Academic Zone,3.0,4.35
2024-03-22 01:32:00,Library,2.0,2.69
2024-03-22 01:20:00,Cafeteria,2.0,3.22
2024-03-22 01:07:00,Sports Complex,0.0,0.0
2024-03-22 01:29:00,Hostel Area,2.0,3.45
2024-03-22 01:31:00,Admin Zone,0.0,0.0
2024-03-22 02:29:00,Academic Zone,4.0,5.71
2024-03-22 02:18:00,Library,2.0,3.5
2024-03-22 02:45:00,Cafeteria,2.0,1.7
2024-03-22 02:05:00,Sports Complex,1.0,1.2
2024-03-22 02:42:00,Hostel Area,2.0,3.57
2024-03-22 02:47:00,Admin Zone,1.0,1.72
2024-03-22 03:08:00,Academic Zone,3.0,4.09
2024-03-22 03:31:00,Library,3.0,4.56
2024-03-22 03:18:00,Cafeteria,1.0,1.77
2024-03-22 03:24:00,Sports Complex,0.0,0.0
2024-03-22 03:38:00,Hostel Area,2.0,3.71
2024-03-22 03:11:00,Admin Zone,0.0,0.0
2024-03-22 04:50:00,Academic Zone,8.0,12.8
2024-03-22 04:04:00,Library,7.0,9.39
2024-03-22 04:06:00,Cafeteria,4.0,7.08
2024-03-22 04:34:00,Sports Complex,1.0,1.6
2024-03-22 04:43:00,Hostel Area,3.0,5.01
2024-03-22 04:51:00,Admin Zone,3.0,3.39
2024-03-22 05:53:00,Academic Zone,19.0,34.68
2024-03-22 05:41:00,Library,16.0,20.72
2024-03-22 05:35:00,Cafeteria,8.0,14.41
2024-03-22 05:09:00,Sports Complex,5.0,7.83
2024-03-22 05:17:00,Hostel Area,11.0,9.2
2024-03-22 05:05:00,Admin Zone,6.0,11.05
2024-03-22 06:38:00,Academic Zone,88.0,111.58
2024-03-22 06:45:00,Library,52.0,114.33
2024-03-22 06:37:00,Cafeteria,38.0,43.18
2024-03-22 06:25:00,Sports Complex,17.0,26.81
2024-03-22 06:08:00,Hostel Area,50.0,56.95
2024-03-22 06:27:00,Admin Zone,25.0,42.78
2024-03-22 07:17:00,Academic Zone,138.0,295.77
2024-03-22 07:11:00,Library,94.0,151.27
2024-03-22 07:10:00,Cafeteria,75.0,120.96
2024-03-22 07:09:00,Sports Complex,51.0,55.96
2024-03-22 07:38:00,Hostel Area,96.0,200.72
2024-03-22 07:30:00,Admin Zone,60.0,78.1
2024-03-22 08:21:00,Academic Zone,229.0,379.07
2024-03-22 08:32:00,Library,193.0,281.23
2024-03-22 08:37:00,Cafeteria,115.0,244.05
2024-03-22 08:04:00,Sports Complex,83.0,125.81
2024-03-22 08:28:00,Hostel Area,117.0,146.52
2024-03-22 08:03:00,Admin Zone,95.0,140.8
2024-03-22 09:51:00,Academic Zone,503.0,773.18
2024-03-22 09:45:00,Library,358.0,556.26
2024-03-22 09:56:00,Cafeteria,221.0,220.91
2024-03-22 09:58:00,Sports Complex,249.1575958831402,142.17
2024-03-22 09:56:00,Hostel Area,315.0,311.24
2024-03-22 09:16:00,Admin Zone,135.0,141.77
2024-03-22 10:46:00,Academic Zone,345.0,320.76
2024-03-22 10:46:00,Library,305.0,440.62
2024-03-22 10:23:00,Cafeteria,191.0,269.73
2024-03-22 10:17:00,Sports Complex,128.0,257.84
2024-03-22 10:58:00,Hostel Area,194.0,242.08
2024-03-22 10:08:00,Admin Zone,145.0,205.84
2024-03-22 11:06:00,Academic Zone,334.0,369.49
2024-03-22 11:52:00,Library,254.0,347.04
2024-03-22 11:35:00,Cafeteria,185.0,227.14
2024-03-22 11:22:00,Sports Complex,120.0,134.47
2024-03-22 11:43:00,Hostel Area,300.0,376.4
2024-03-22 11:18:00,Admin Zone,163.0,207.83
2024-03-22 12:23:00,Academic Zone,342.0,475.57
2024-03-22 12:31:00,Library,234.0,393.25
2024-03-22 12:53:00,Cafeteria,137.0,127.27
2024-03-22 12:53:00,Sports Complex,73.0,98.43
2024-03-22 12:02:00,Hostel Area,254.0,377.4
2024-03-22 12:20:00,Admin Zone,108.0,158.25
2024-03-22 13:27:00,Academic Zone,350.0,395.03
2024-03-22 13:49:00,Library,227.0,385.62
2024-03-22 13:32:00,Cafeteria,160.0,235.14
2024-03-22 13:08:00,Sports Complex,95.0,162.11
2024-03-22 13:00:00,Hostel Area,188.0,287.64
2024-03-22 13:54:00,Admin Zone,68.0,69.12
2024-03-22 14:36:00,Academic Zone,339.0,396.1
2024-03-22 14:09:00,Library,335.0,395.16
2024-03-22 14:08:00,Cafeteria,173.0,301.15
2024-03-22 14:54:00,Sports Complex,112.0,149.7
2024-03-22 14:55:00,Hostel Area,211.0,346.55
2024-03-22 14:23:00,Admin Zone,,
2024-03-22 15:31:00,Academic Zone,365.0,622.55
2024-03-22 15:53:00,Library,263.0,404.04
2024-03-22 15:00:00,Cafeteria,145.0,239.18
2024-03-22 15:45:00,Sports Complex,85.0,145.26
2024-03-22 15:36:00,Hostel Area,231.0,379.09
2024-03-22 15:01:00,Admin Zone,98.0,144.4
2024-03-22 16:46:00,Academic Zone,305.0,301.32
2024-03-22 16:03:00,Library,205.0,354.06
2024-03-22 16:04:00,Cafeteria,135.0,286.31
2024-03-22 16:40:00,Sports Complex,48.0,54.96
2024-03-22 16:25:00,Hostel Area,167.0,297.19
2024-03-22 16:14:00,Admin Zone,91.0,172.48
2024-03-22 17:59:00,Academic Zone,203.0,287.88
2024-03-22 17:45:00,Library,208.0,289.93
2024-03-22 17:57:00,Cafeteria,136.0,232.35
2024-03-22 17:21:00,Sports Complex,60.0,95.39
2024-03-22 17:26:00,Hostel Area,133.0,163.9
2024-03-22 17:17:00,Admin Zone,75.0,108.46
2024-03-22 18:03:00,Academic Zone,279.0,409.4
2024-03-22 18:29:00,Library,138.0,248.02
2024-03-22 18:10:00,Cafeteria,89.0,138.54
2024-03-22 18:13:00,Sports Complex,66.0,101.89
2024-03-22 18:52:00,Hostel Area,167.0,267.92
2024-03-22 18:08:00,Admin Zone,107.0,193.82
2024-03-22 19:17:00,Academic Zone,387.0,585.3
2024-03-22 19:54:00,Library,313.0,421.72
2024-03-22 19:55:00,Cafeteria,224.0,296.06
2024-03-22 19:30:00,Sports Complex,86.0,82.12
2024-03-22 19:11:00,Hostel Area,187.0,265.52
2024-03-22 19:32:00,Admin Zone,113.0,226.55
2024-03-22 20:10:00,Academic Zone,351.0,625.38
2024-03-22 20:58:00,Library,247.0,318.55
2024-03-22 20:35:00,Cafeteria,225.0,330.69
2024-03-22 20:39:00,Sports Complex,101.0,122.79
2024-03-22 20:20:00,Hostel Area,154.0,300.11
2024-03-22 20:56:00,Admin Zone,121.0,173.42
2024-03-22 21:46:00,Academic Zone,202.0,240.27
2024-03-22 21:56:00,Library,146.0,237.65
2024-03-22 21:50:00,Cafeteria,105.0,181.21
2024-03-22 21:17:00,Sports Complex,27.0,41.91
2024-03-22 21:00:00,Hostel Area,156.0,130.75
2024-03-22 21:03:00,Admin Zone,59.0,62.9
2024-03-22 22:05:00,Academic Zone,132.0,200.85
2024-03-22 22:31:00,Library,84.0,154.59
2024-03-22 22:33:00,Cafeteria,50.0,65.25
2024-03-22 22:41:00,Sports Complex,31.0,50.5
2024-03-22 22:58:00,Hostel Area,51.0,100.47
2024-03-22 22:52:00,Admin Zone,22.0,35.15
2024-03-22 23:33:00,Academic Zone,44.0,67.6
2024-03-22 23:11:00,Library,15.0,29.19
2024-03-22 23:10:00,Cafeteria,14.0,24.28
2024-03-22 23:44:00,Sports Complex,9.0,13.46
2024-03-22 23:16:00,Hostel Area,12.0,19.47
2024-03-22 23:45:00,Admin Zone,13.0,13.26
2024-03-23 00:28:00,Academic Zone,10.0,13.84
2024-03-23 00:15:00,Library,8.0,13.6
2024-03-23 00:05:00,Cafeteria,4.0,6.13
2024-03-23 00:08:00,Sports Complex,2.0,3.92
2024-03-23 00:26:00,Hostel Area,4.0,5.28
2024-03-23 00:04:00,Admin Zone,3.0,3.71
2024-03-23 01:24:00,Academic Zone,4.0,5.18
2024-03-23 01:59:00,Library,3.0,2.28
2024-03-23 01:34:00,Cafeteria,2.0,3.7
2024-03-23 01:59:00,Sports Complex,,
2024-03-23 01:59:00,Hostel Area,0.0,0.0
2024-03-23 01:50:00,Admin Zone,1.0,1.49
2024-03-23 02:49:00,Academic Zone,4.0,5.73
2024-03-23 02:23:00,Library,2.0,3.96
2024-03-23 02:00:00,Cafeteria,1.0,1.69
2024-03-23 02:30:00,Sports Complex,1.0,2.21
2024-03-23 02:04:00,Hostel Area,2.0,3.33
2024-03-23 02:03:00,Admin Zone,1.0,1.88
2024-03-23 03:50:00,Academic Zone,3.0,6.09
2024-03-23 03:22:00,Library,2.0,3.41
2024-03-23 03:35:00,Cafeteria,2.0,2.55
2024-03-23 03:41:00,Sports Complex,0.0,0.0
2024-03-23 03:44:00,Hostel Area,2.0,2.08
2024-03-23 03:48:00,Admin Zone,0.0,0.0
2024-03-23 04:03:00,Academic Zone,3.0,5.81
2024-03-23 04:05:00,Library,3.0,4.39
2024-03-23 04:07:00,Cafeteria,2.0,3.2
2024-03-23 04:36:00,Sports Complex,1.0,0.93
2024-03-23 04:23:00,Hostel Area,1.0,1.81
2024-03-23 04:00:00,Admin Zone,1.0,2.04
2024-03-23 05:39:00,Academic Zone,10.0,13.41
2024-03-23 05:11:00,Library,7.0,8.44
2024-03-23 05:54:00,Cafeteria,2.0,3.19
2024-03-23 05:29:00,Sports Complex,2.0,3.2
2024-03-23 05:56:00,Hostel Area,5.0,6.63
2024-03-23 05:51:00,Admin Zone,3.0,4.03
2024-03-23 06:06:00,Academic Zone,31.0,54.46
2024-03-23 06:52:00,Library,21.0,23.66
2024-03-23 06:42:00,Cafeteria,9.0,13.27
2024-03-23 06:05:00,Sports Complex,4.0,7.94
2024-03-23 06:20:00,Hostel Area,13.0,13.61
2024-03-23 06:11:00,Admin Zone,6.0,6.98
2024-03-23 07:27:00,Academic Zone,48.0,80.74
2024-03-23 07:05:00,Library,37.0,66.39
2024-03-23 07:47:00,Cafeteria,30.0,61.33
2024-03-23 07:56:00,Sports Complex,10.0,21.39
2024-03-23 07:02:00,Hostel Area,25.0,38.29
2024-03-23 07:47:00,Admin Zone,15.0,25.49
2024-03-23 08:23:00,Academic Zone,52.0,78.39
2024-03-23 08:14:00,Library,69.0,68.62
2024-03-23 08:52:00,Cafeteria,27.0,33.81
2024-03-23 08:55:00,Sports Complex,20.0,30.26
2024-03-23 08:50:00,Hostel Area,52.0,96.31
2024-03-23 08:28:00,Admin Zone,27.0,37.57
2024-03-23 09:03:00,Academic Zone,150.0,139.38
2024-03-23 09:52:00,Library,134.0,139.79
2024-03-23 09:36:00,Cafeteria,74.0,129.74
2024-03-23 09:08:00,Sports Complex,47.0,60.43
2024-03-23 09:12:00,Hostel Area,81.0,93.51
2024-03-23 09:02:00,Admin Zone,44.0,64.65
2024-03-23 10:02:00,Academic Zone,220.0,365.48
2024-03-23 10:29:00,Library,131.0,194.66
2024-03-23 10:04:00,Cafeteria,76.0,108.55
2024-03-23 10:51:00,Sports Complex,48.0,99.92
2024-03-23 10:27:00,Hostel Area,116.0,137.97
2024-03-23 10:37:00,Admin Zone,91.0,164.74
2024-03-23 11:20:00,Academic Zone,250.0,358.8
2024-03-23 11:43:00,Library,191.0,303.94
2024-03-23 11:00:00,Cafeteria,76.0,124.34
2024-03-23 11:00:00,Sports Complex,44.0,69.93
2024-03-23 11:30:00,Hostel Area,145.0,177.81
2024-03-23 11:16:00,Admin Zone,76.0,127.55
2024-03-23 12:57:00,Academic Zone,225.0,368.36
2024-03-23 12:44:00,Library,248.0,434.66
2024-03-23 12:53:00,Cafeteria,117.0,226.51
2024-03-23 12:41:00,Sports Complex,82.0,118.84
2024-03-23 12:05:00,Hostel Area,142.0,239.36
2024-03-23 12:56:00,Admin Zone,109.0,200.58
